lvl1_pcode,lvl1_name,lvl2_name,lvl2_pcode,lvl3_name,lvl3_pcode,lvl4_name,lvl4_pcode,year,month,week,mgt_cas,mgt_deces,mgt_ta,mgt_tm,mgt_vacci,chl_cas,chl_deces,chl_ta,chl_tm,chl_vacci,rgl_cas,rgl_deces,rgl_ta,rgl_tm,rgl_vacci,hpe_cas,hpe_deces,hpe_ta,hpe_tm,hpe_vacci,fvj_cas,fvj_deces,fvj_ta,fvj_tm,fvj_vacci,plu_cas,plu_deces,plu_ta,plu_tm,plu_vacci,dng_cas,dng_deces,dng_ta,dng_tm,dng_vacci,lsa_cas,lsa_deces,lsa_ta,lsa_tm,lsa_vacci
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,8,31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,8,32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,8,33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,8,34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,9,35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,9,36,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,9,37,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,10,38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,10,39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,10,40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,10,41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,10,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,11,43,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,11,44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,11,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,12,46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,12,47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,12,48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,12,49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,12,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,12,51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Akonolinga,cmr200004,Centre,cmr300002,Cameroun,cmr,2018,12,52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,1,1,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,21,0,76.372,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,1,2,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,12,0,43.641,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,1,3,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,14,0,50.915,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,1,4,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,46,0,167.291,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,1,5,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,46,0,167.291,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,2,6,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,61,0,221.842,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,2,7,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,59,0,214.569,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,2,8,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,38,0,138.197,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,2,9,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,57,0,207.295,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,2,10,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,37,0,134.56,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,3,11,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,41,0,149.107,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,3,12,2,0,7.274,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61,0,221.842,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,3,13,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,47,0,170.928,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,4,14,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,51,0,185.475,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,4,15,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,47,0,170.928,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,4,16,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,40,0,145.47,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,4,17,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,10,0,36.368,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,4,18,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,47,0,170.928,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,5,19,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,30,0,109.103,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,5,20,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,28,0,101.829,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,5,21,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,64,0,232.753,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,6,22,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,40,0,145.47,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,6,23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48,0,174.564,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,6,24,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,30,0,109.103,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,6,25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53,0,192.748,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,6,26,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,27,0,98.193,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,7,27,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,28,0,101.829,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,7,28,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,23,0,83.645,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,7,29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,8,30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,8,31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,8,32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,8,33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,8,34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,9,35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,9,36,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,9,37,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,10,38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,10,39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,10,40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,10,41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,10,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,11,43,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,11,44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,11,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,12,46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,12,47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,12,48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,12,49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,12,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,12,51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Awae,cmr200007,Centre,cmr300002,Cameroun,cmr,2018,12,52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,1,1,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,7,0,16.929,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,1,2,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,75,0,181.383,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,1,3,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,62,0,149.943,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,1,4,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,10,0,24.184,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,1,5,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,43,0,103.993,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,2,6,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,23,0,55.624,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,2,7,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,48,0,116.085,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,2,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,82,0,198.312,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,2,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23,0,55.624,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,2,10,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,9,0,21.766,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,3,11,null,null,null,null,null,null,null,null,null,null,1,0,2.418,0,null,null,null,null,null,null,null,null,null,null,null,11,0,26.603,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,3,12,null,null,null,null,null,null,null,null,null,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,82,0,198.312,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,3,13,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,81,1,195.893,1.235,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,4,14,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,68,1,164.454,1.471,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,4,15,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,55,0,133.014,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,4,16,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,92,0,222.496,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,4,17,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,93,0,224.915,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,4,18,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,21,0,50.787,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,5,19,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,47,0,113.667,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,5,20,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,51,0,123.34,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,5,21,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,42,0,101.574,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,6,22,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,66,0,159.617,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,6,23,0,0,0,0,null,0,0,0,0,null,1,0,2.418,0,null,null,null,null,null,null,null,null,null,null,null,32,0,77.39,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,6,24,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,37,0,89.482,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,6,25,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,28,0,67.716,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,6,26,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,21,0,50.787,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,7,27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,7,28,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,28,0,67.716,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,7,29,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,37,0,89.482,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,8,30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,8,31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,8,32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,8,33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,8,34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,9,35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,9,36,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Ayos,cmr200008,Centre,cmr300002,Cameroun,cmr,2018,9,37,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
